timepoint,Precentral_L,Precentral_R,Frontal_Sup_L,Frontal_Sup_R,Frontal_Sup_Orb_L,Frontal_Sup_Orb_R,Frontal_Mid_L,Frontal_Mid_R,Frontal_Mid_Orb_L,Frontal_Mid_Orb_R,Frontal_Inf_Oper_L,Frontal_Inf_Oper_R,Frontal_Inf_Tri_L,Frontal_Inf_Tri_R,Frontal_Inf_Orb_L,Frontal_Inf_Orb_R,Rolandic_Oper_L,Rolandic_Oper_R,Supp_Motor_Area_L,Supp_Motor_Area_R,Olfactory_L,Olfactory_R,Frontal_Sup_Medial_L,Frontal_Sup_Medial_R,Frontal_Med_Orb_L,Frontal_Med_Orb_R,Rectus_L,Rectus_R,Insula_L,Insula_R,Cingulum_Ant_L,Cingulum_Ant_R,Cingulum_Mid_L,Cingulum_Mid_R,Cingulum_Post_L,Cingulum_Post_R,Hippocampus_L,Hippocampus_R,ParaHippocampal_L,ParaHippocampal_R,Amygdala_L,Amygdala_R,Calcarine_L,Calcarine_R,Cuneus_L,Cuneus_R,Lingual_L,Lingual_R,Occipital_Sup_L,Occipital_Sup_R,Occipital_Mid_L,Occipital_Mid_R,Occipital_Inf_L,Occipital_Inf_R,Fusiform_L,Fusiform_R,Postcentral_L,Postcentral_R,Parietal_Sup_L,Parietal_Sup_R,Parietal_Inf_L,Parietal_Inf_R,SupraMarginal_L,SupraMarginal_R,Angular_L,Angular_R,Precuneus_L,Precuneus_R,Paracentral_Lobule_L,Paracentral_Lobule_R,Caudate_L,Caudate_R,Putamen_L,Putamen_R,Pallidum_L,Pallidum_R,Thalamus_L,Thalamus_R,Heschl_L,Heschl_R,Temporal_Sup_L,Temporal_Sup_R,Temporal_Pole_Sup_L,Temporal_Pole_Sup_R,Temporal_Mid_L,Temporal_Mid_R,Temporal_Pole_Mid_L,Temporal_Pole_Mid_R,Temporal_Inf_L,Temporal_Inf_R
10,-0.008432807,-0.12432689,-0.022759147,-0.12611231,-0.11819705,0.03908925,-0.17011255,-0.15749551,-0.12538041,-0.02531803,0.09948062,-0.21174835,0.034136213,-0.044625055,-0.095317945,0.05141363,-0.029509677,-0.024841739,-0.07158738,-0.06838881,-0.1071341,-0.029081397,-0.16222264,0.045562334,-0.0024559074,0.034511987,0.03238087,0.05340476,-0.0046864324,-0.049441878,-0.17298087,-0.1695993,-0.13913074,-0.09322257,-0.0468671,-0.047932606,-0.028810484,-0.07592401,-0.03904083,-0.042714655,0.060173042,0.022238571,-0.110199735,-0.026607446,0.08373035,-0.033570766,-0.19616568,-0.07708656,-0.008370556,0.020769216,-0.0073454804,-0.08361939,-0.077551015,0.038330317,-0.02747108,0.023019884,-0.10060593,-0.16046311,-0.13724637,-0.17123836,-0.17881314,-0.3282566,-0.05360953,-0.18514308,0.024801897,-0.16475086,-0.122055285,-0.019961137,-0.024819894,0.083220124,-0.03375072,-0.022831386,0.023600824,-0.11590433,0.06298597,-0.17872661,-0.047655202,0.04042687,-0.057803113,-0.07982301,-0.1799561,-0.12514803,-0.04648726,0.08809585,0.01499054,-0.06758834,0.033553362,0.023504332,-0.043126848,-0.05826751
11,-0.0066970172,-0.10697776,-0.013702792,-0.15767531,-0.119110174,0.049458113,-0.14085548,-0.17330576,-0.10057371,-0.043303173,0.15794207,-0.20114265,0.10228406,-0.007605924,-0.07257672,0.024054617,-0.02899091,-0.024919134,-0.07739329,-0.059134383,-0.11570736,-0.037058033,-0.1616425,0.029579127,-0.045903202,-0.009054208,0.013915523,0.058364213,-0.0042714216,-0.0466562,-0.19945192,-0.1905842,-0.14845113,-0.11844001,-0.06178622,-0.059472606,-0.033248693,-0.08248442,-0.023496937,-0.03819528,0.0553955,0.027296491,-0.10081258,0.0070487396,0.10054747,-0.020579828,-0.1894774,-0.066181675,-0.02550681,0.030268222,-0.0109412,-0.052463282,-0.063681684,0.039835744,-0.03423815,0.026487025,-0.13289253,-0.1669189,-0.113165155,-0.15521449,-0.13677645,-0.36776787,-0.014067676,-0.13814351,0.024953648,-0.22689728,-0.09639825,-0.022569697,-0.063528694,0.095690385,-0.038136125,-0.042650353,0.024918074,-0.14906907,0.036768436,-0.17698058,-0.060398377,0.022565082,-0.050235953,-0.07143858,-0.16109334,-0.12011134,-0.030900916,0.09248533,0.025829326,-0.07533648,0.044992488,0.032558873,-0.040317133,-0.0840132
12,-0.0002491595,-0.07408813,-0.007308371,-0.17668107,-0.10864098,0.060649727,-0.10000672,-0.17448196,-0.06896073,-0.056784645,0.20084162,-0.17584239,0.16587679,0.029055906,-0.040278364,-0.005112549,-0.026306853,-0.024224881,-0.08139933,-0.043339882,-0.10807498,-0.037286453,-0.14706299,0.010500419,-0.085599676,-0.05342734,-0.0066467985,0.055734336,-0.0052863825,-0.045261722,-0.21471292,-0.1985016,-0.14741287,-0.13536723,-0.074295916,-0.06667792,-0.033892546,-0.0863925,-0.0034544556,-0.030366682,0.046966113,0.032551993,-0.07638188,0.044470273,0.11813432,-0.00039341504,-0.16326731,-0.04648917,-0.015957648,0.05746018,-0.0020209956,-0.013144283,-0.032110784,0.05195441,-0.03458502,0.031221751,-0.15070507,-0.15772031,-0.07968268,-0.12533778,-0.07795479,-0.37464377,0.02312416,-0.08690228,0.033093367,-0.26995775,-0.071735285,-0.030133603,-0.095188715,0.10373373,-0.04245536,-0.060676865,0.024727682,-0.17596711,-0.00083856523,-0.16496629,-0.06697032,0.002310618,-0.041622598,-0.060229495,-0.12958604,-0.108070426,-0.015147711,0.084833086,0.037999257,-0.075317405,0.04898426,0.038334,-0.034073707,-0.10257967
13,0.009811532,-0.028017487,-0.0050007505,-0.18180043,-0.08882283,0.070291914,-0.052820597,-0.16277297,-0.035145395,-0.066468194,0.22413647,-0.14182629,0.21955498,0.06230476,-0.001897095,-0.032320924,-0.021516703,-0.020411303,-0.0825673,-0.022556208,-0.08308229,-0.029968977,-0.121380895,-0.009905723,-0.11546868,-0.092085235,-0.026078453,0.046174437,-0.0070056724,-0.04316278,-0.21650666,-0.19192226,-0.13470213,-0.14190035,-0.08196439,-0.06854078,-0.029869417,-0.0863346,0.018885493,-0.019836744,0.038451836,0.038422637,-0.03916972,0.08105743,0.13652991,0.027720915,-0.1195489,-0.018453289,0.023430748,0.10092494,0.019853156,0.029363547,0.016026596,0.078142546,-0.02609977,0.037294865,-0.15129052,-0.13337855,-0.042337164,-0.08586411,-0.01088928,-0.3502582,0.053762447,-0.036561664,0.048287556,-0.28971067,-0.051164534,-0.041953307,-0.11669451,0.10637588,-0.046133507,-0.074622564,0.02196336,-0.19319715,-0.045124818,-0.1431272,-0.06533517,-0.018535016,-0.03249479,-0.046757665,-0.08704305,-0.08708132,0.0002221825,0.069765575,0.051837273,-0.06572031,0.045269553,0.041269228,-0.024234092,-0.11264457
14,0.021689042,0.026633296,-0.007229383,-0.17339233,-0.06289557,0.07575957,-0.0049246033,-0.14173408,-0.0037616394,-0.07405427,0.22642264,-0.10612376,0.25900525,0.089903936,0.037915714,-0.05461491,-0.014948654,-0.011633975,-0.079764746,0.0008573455,-0.042216558,-0.016671354,-0.0888244,-0.029469425,-0.13087776,-0.11909906,-0.0413155,0.03157787,-0.008594518,-0.038167983,-0.20370586,-0.17071271,-0.10998121,-0.13718647,-0.082163036,-0.064703256,-0.020842746,-0.08096398,0.040917624,-0.007349837,0.03318306,0.04480081,0.0070100008,0.11258055,0.15551135,0.06362509,-0.062303916,0.016705563,0.09026546,0.15562008,0.052776728,0.069466904,0.07690213,0.11941113,-0.007693437,0.04449843,-0.13439752,-0.09665818,-0.0069624563,-0.042519875,0.054628845,-0.30040812,0.074688196,0.0080497665,0.0679227,-0.28525344,-0.03585418,-0.055928525,-0.12667131,0.102873966,-0.048300263,-0.08255658,0.01579664,-0.19837387,-0.090066895,-0.112455934,-0.0544909,-0.038074527,-0.023356283,-0.031535454,-0.036347684,-0.05615059,0.015005715,0.05321808,0.06747384,-0.04572743,0.034822624,0.04240344,-0.0110432,-0.113874726
15,0.03308323,0.08357788,-0.01355653,-0.1533915,-0.03483932,0.074712634,0.038356844,-0.11598365,0.021116557,-0.08170849,0.2087991,-0.07552878,0.28125697,0.11056272,0.07391531,-0.07015329,-0.0072657466,0.0029621918,-0.07226018,0.023939725,0.010525768,4.980164e-05,-0.054480795,-0.0460074,-0.1293466,-0.1301094,-0.0499691,0.014752794,-0.009318621,-0.02855054,-0.17658351,-0.13618882,-0.07412594,-0.121784,-0.07261914,-0.055510417,-0.0071644387,-0.069190174,0.059983347,0.0062660105,0.033574857,0.05103547,0.057340283,0.13583142,0.1744572,0.10603934,0.0030117424,0.057041686,0.17685778,0.21372014,0.092763856,0.1019263,0.14433461,0.17363001,0.020049978,0.052375115,-0.10245146,-0.052213795,0.021300273,-0.0014374667,0.10901308,-0.23426266,0.084026724,0.043128423,0.08783595,-0.25902513,-0.025113072,-0.06895876,-0.12556197,0.092800654,-0.048051447,-0.08327827,0.0057435767,-0.19048728,-0.12924805,-0.074528895,-0.034799,-0.054621894,-0.014695632,-0.0151417125,0.01846945,-0.015652942,0.029182993,0.041205313,0.08447216,-0.015784493,0.019621734,0.043015674,0.004721438,-0.106871635
16,0.0416054,0.13574742,-0.022623977,-0.1250054,-0.008653372,0.06556671,0.072612114,-0.090731725,0.03668347,-0.091587834,0.17475258,-0.055515263,0.28508636,0.12379791,0.10128431,-0.07820261,0.00071762694,0.023045428,-0.060052026,0.04355274,0.06914672,0.017028533,-0.023299914,-0.05746533,-0.11078051,-0.123146236,-0.050564885,-0.0010749156,-0.008658188,-0.013475537,-0.13694139,-0.091144614,-0.0294444,-0.097685724,-0.051922593,-0.04205023,0.010179097,-0.050465558,0.073787116,0.020051448,0.04065636,0.056215137,0.10606117,0.14861436,0.19198443,0.15221089,0.06984479,0.09960547,0.27106595,0.26564625,0.13406672,0.12212298,0.21045353,0.2355359,0.054704703,0.060047444,-0.060244285,-0.0058832993,0.038450137,0.031427998,0.14432238,-0.16322753,0.081434645,0.06620073,0.10341381,-0.21663567,-0.017023908,-0.077864654,-0.11534395,0.07629403,-0.04465993,-0.07657469,-0.00817586,-0.16998586,-0.15697096,-0.031406626,-0.008011691,-0.06695995,-0.0069867885,0.00173324,0.07264834,0.032394808,0.042866644,0.038699977,0.10190757,0.022171248,0.002473873,0.044470843,0.021852348,-0.093072616
17,0.04508884,0.1761923,-0.0324326,-0.092230394,0.012221523,0.047844276,0.09489868,-0.070828035,0.041636493,-0.10535409,0.12947172,-0.04928119,0.2710648,0.12973666,0.11636208,-0.07914735,0.00796847,0.0468529,-0.044014577,0.056783717,0.12650353,0.031054147,0.00060785987,-0.062362056,-0.077387206,-0.09893035,-0.042791806,-0.01276357,-0.006464839,0.006617156,-0.08793846,-0.03965405,0.020438384,-0.06802989,-0.020061977,-0.026076775,0.029649025,-0.02507821,0.08072687,0.032988347,0.053944524,0.059260372,0.1474524,0.15014692,0.20597783,0.19798993,0.13146704,0.1407813,0.35818195,0.3016472,0.17011547,0.1270393,0.26666555,0.2972222,0.09229048,0.066391274,-0.01439652,0.036060967,0.042286824,0.051339574,0.15537356,-0.09913947,0.067994624,0.07644722,0.11026804,-0.1658722,-0.009002846,-0.079978436,-0.09908612,0.05414858,-0.037823033,-0.06333956,-0.025397595,-0.13873917,-0.16901845,0.014256417,0.02284406,-0.07448476,-0.0008133809,0.018163763,0.121098004,0.084362514,0.056087155,0.048546825,0.11820466,0.064754374,-0.013476075,0.047838826,0.03874017,-0.07452247
18,0.041989215,0.19930908,-0.040730435,-0.059337266,0.025479857,0.02240983,0.10388877,-0.060152538,0.036417574,-0.1236198,0.07909721,-0.057184737,0.24137056,0.12879805,0.117346324,-0.07409689,0.013530991,0.07163954,-0.02595797,0.061427314,0.17542776,0.039446045,0.014658075,-0.06006388,-0.033273738,-0.060924053,-0.027459046,-0.017911626,-0.0029114701,0.03012977,-0.03376158,0.013267947,0.07082846,-0.036685694,0.021197855,-0.00980813,0.049334995,0.0057434053,0.08012413,0.04401837,0.07143939,0.059293203,0.17607252,0.14061327,0.21357147,0.23806676,0.18149762,0.1763119,0.4230869,0.31332105,0.1943071,0.115245275,0.30481535,0.3491269,0.12770507,0.06998444,0.027808694,0.06810498,0.03250034,0.055368837,0.14054175,-0.05239233,0.046062123,0.07481545,0.10512739,-0.11573278,0.0011394545,-0.0740528,-0.08020989,0.027921246,-0.02778259,-0.045477167,-0.04485961,-0.099653326,-0.16335745,0.05943239,0.05388018,-0.077328764,0.0033080238,0.033057697,0.15911795,0.13542913,0.0687161,0.07090507,0.13131018,0.107293054,-0.025194542,0.053631,0.053625666,-0.05363376
19,0.031615708,0.2015099,-0.045358516,-0.030259784,0.030243779,-0.0086541455,0.09993155,-0.060971558,0.022994371,-0.14575906,0.02985532,-0.07674493,0.19959651,0.1214414,0.10469026,-0.064619906,0.016522769,0.09384548,-0.00838456,0.05633282,0.20969667,0.0404191,0.018185204,-0.05092121,0.016267255,-0.014786103,-0.0063973796,-0.015176559,0.001460953,0.054342553,0.020722922,0.06213298,0.11636847,-0.0076947887,0.06835277,0.0043970165,0.06714608,0.039775204,0.07229949,0.05208131,0.090101495,0.055831414,0.1876067,0.12112139,0.21148558,0.26652458,0.21475464,0.20180242,0.4527703,0.2951422,0.20113772,0.087327704,0.3182762,0.38140097,0.15549213,0.069353156,0.059365556,0.086151935,0.010624916,0.042832248,0.10192191,-0.030454893,0.018861504,0.0636358,0.08674048,-0.074793875,0.014581166,-0.060563173,-0.06190062,-0.0002336904,-0.015421167,-0.025720814,-0.065090805,-0.056337114,-0.14037476,0.10079467,0.08084554,-0.076270476,0.0048345067,0.045146387,0.18285581,0.1800044,0.08035267,0.103041045,0.13893975,0.14436206,-0.030199863,0.061655637,0.06479208,-0.03290909
