timepoint,Precentral_L,Precentral_R,Frontal_Sup_L,Frontal_Sup_R,Frontal_Sup_Orb_L,Frontal_Sup_Orb_R,Frontal_Mid_L,Frontal_Mid_R,Frontal_Mid_Orb_L,Frontal_Mid_Orb_R,Frontal_Inf_Oper_L,Frontal_Inf_Oper_R,Frontal_Inf_Tri_L,Frontal_Inf_Tri_R,Frontal_Inf_Orb_L,Frontal_Inf_Orb_R,Rolandic_Oper_L,Rolandic_Oper_R,Supp_Motor_Area_L,Supp_Motor_Area_R,Olfactory_L,Olfactory_R,Frontal_Sup_Medial_L,Frontal_Sup_Medial_R,Frontal_Med_Orb_L,Frontal_Med_Orb_R,Rectus_L,Rectus_R,Insula_L,Insula_R,Cingulum_Ant_L,Cingulum_Ant_R,Cingulum_Mid_L,Cingulum_Mid_R,Cingulum_Post_L,Cingulum_Post_R,Hippocampus_L,Hippocampus_R,ParaHippocampal_L,ParaHippocampal_R,Amygdala_L,Amygdala_R,Calcarine_L,Calcarine_R,Cuneus_L,Cuneus_R,Lingual_L,Lingual_R,Occipital_Sup_L,Occipital_Sup_R,Occipital_Mid_L,Occipital_Mid_R,Occipital_Inf_L,Occipital_Inf_R,Fusiform_L,Fusiform_R,Postcentral_L,Postcentral_R,Parietal_Sup_L,Parietal_Sup_R,Parietal_Inf_L,Parietal_Inf_R,SupraMarginal_L,SupraMarginal_R,Angular_L,Angular_R,Precuneus_L,Precuneus_R,Paracentral_Lobule_L,Paracentral_Lobule_R,Caudate_L,Caudate_R,Putamen_L,Putamen_R,Pallidum_L,Pallidum_R,Thalamus_L,Thalamus_R,Heschl_L,Heschl_R,Temporal_Sup_L,Temporal_Sup_R,Temporal_Pole_Sup_L,Temporal_Pole_Sup_R,Temporal_Mid_L,Temporal_Mid_R,Temporal_Pole_Mid_L,Temporal_Pole_Mid_R,Temporal_Inf_L,Temporal_Inf_R
10,-0.17242758,-0.08796688,-0.118161865,-0.08584603,-0.06933945,0.03093941,-0.26761124,-0.2098319,-0.075349696,-0.072511286,-0.07486276,-0.007987982,-0.17460905,0.0013772588,-0.0032760713,-0.044821505,-0.074108034,-0.16667621,-0.121147804,-0.009523996,-0.045116056,0.02106862,-0.23546432,-0.06334145,-0.07200578,-0.073334225,-0.040544435,0.038345687,0.0110256625,-0.096808255,0.011779724,-0.00768136,-0.0356873,0.009993543,-0.21000575,-0.06731581,-0.12328714,-0.045309275,-0.014808817,-0.051577196,0.012868384,0.05186169,-0.0528815,0.05604948,-0.051150173,0.07108883,-0.13238862,-0.13958094,-0.16399352,-0.050776586,-0.21460454,-0.24003777,-0.09534346,-0.26342374,-0.14500256,-0.10673638,-0.22802177,-0.2155336,-0.00039050297,-0.120151125,-0.3766048,-0.39216375,0.04607203,0.013796952,-0.5611677,-0.4863016,-0.039163765,-0.02930668,-0.09159587,0.049546387,-0.08522419,-0.034394436,-0.005154077,-0.021721782,0.0015077387,-0.13479286,-0.040822044,0.05381915,-0.1830241,-0.09207816,-0.13187784,-0.0789813,-0.032623615,-0.008131669,-0.22581147,-0.20264362,-0.0040924554,0.004355902,-0.12903954,-0.14747486
11,-0.2006653,-0.10936065,-0.15156682,-0.11621237,-0.08033855,0.025554454,-0.3003648,-0.2368296,-0.08576331,-0.092449315,-0.07682024,-0.023704259,-0.18257922,-0.010096147,0.0040584095,-0.039224364,-0.09606811,-0.17988889,-0.15633307,-0.035654005,-0.027234938,0.03240173,-0.23340437,-0.07010726,-0.049471244,-0.068528704,-0.037112556,0.03173485,0.00676393,-0.11984714,0.0018956162,-0.002151436,-0.069210716,0.005969427,-0.23215303,-0.0834182,-0.123448275,-0.043043155,-0.029809427,-0.06506505,0.047067832,0.05519897,-0.085016385,0.034719642,-0.0956461,0.04079646,-0.16209044,-0.16409525,-0.22104925,-0.08388218,-0.25287637,-0.28989366,-0.11989041,-0.2899724,-0.16970608,-0.13467264,-0.27643883,-0.25721595,-0.03589093,-0.17348394,-0.39910626,-0.4388543,0.0066051376,-0.01859559,-0.5831004,-0.51261574,-0.08929021,-0.07184253,-0.13908724,0.018134452,-0.090470016,-0.039932203,-0.00775537,-0.018611342,-0.018170485,-0.14363706,-0.02612104,0.054972067,-0.1790096,-0.11302441,-0.15376121,-0.106462,-0.05760651,-0.0013155271,-0.27433947,-0.23411164,-0.017386619,0.012499688,-0.14094542,-0.16530022
12,-0.22274263,-0.13912252,-0.17504512,-0.14020444,-0.084323555,0.020419167,-0.31464943,-0.24408612,-0.08203075,-0.10228128,-0.07661317,-0.03850338,-0.17633285,-0.019698497,0.011237019,-0.030071257,-0.11462198,-0.18303327,-0.18336266,-0.068779334,-0.010152169,0.03905645,-0.21245077,-0.071397364,-0.021782322,-0.05560425,-0.031991076,0.02489213,0.0011993144,-0.13972126,-0.01103206,0.0059715034,-0.101169474,-0.001665897,-0.23465978,-0.090817615,-0.11620131,-0.036358,-0.04244228,-0.06839161,0.07985311,0.057855096,-0.11071694,0.011650433,-0.137024,-0.00038616935,-0.1837185,-0.18155812,-0.27110043,-0.11707227,-0.27912694,-0.32063282,-0.14616986,-0.30957893,-0.18331276,-0.15477215,-0.3170372,-0.29886037,-0.08031728,-0.22254747,-0.3961365,-0.44653404,-0.04202203,-0.052756283,-0.56337833,-0.4935192,-0.13852362,-0.11570296,-0.19190964,-0.029698636,-0.089535885,-0.044556405,-0.009320603,-0.013634282,-0.040279865,-0.14305529,-0.0061366525,0.053104836,-0.16741836,-0.13116325,-0.1688717,-0.13195355,-0.07827591,0.0021706363,-0.3070363,-0.24748865,-0.03236997,0.016455926,-0.14049825,-0.17245322
13,-0.23735797,-0.17462303,-0.18697023,-0.15548474,-0.08135996,0.016897626,-0.3108956,-0.23160535,-0.065244526,-0.1016667,-0.07630342,-0.051527083,-0.15754503,-0.026094595,0.016481968,-0.019394236,-0.12838513,-0.17766926,-0.20035268,-0.105327964,0.0022125414,0.04110004,-0.1769812,-0.06736132,0.006816899,-0.03610762,-0.026935266,0.019030953,-0.0046413904,-0.15465483,-0.025209505,0.014916143,-0.12779157,-0.012352908,-0.21934763,-0.088011384,-0.10331439,-0.026054872,-0.0507838,-0.06146697,0.10589057,0.0605529,-0.12810548,-0.010956501,-0.17160948,-0.04787138,-0.19606419,-0.19167975,-0.30930826,-0.14739588,-0.29243562,-0.33014673,-0.17144126,-0.32133344,-0.18488629,-0.16513434,-0.34650642,-0.33704692,-0.12733383,-0.26280385,-0.3706334,-0.41520056,-0.094881505,-0.08610158,-0.508501,-0.43372196,-0.18230715,-0.1560363,-0.24367742,-0.08931482,-0.083454475,-0.048492156,-0.010586527,-0.008464344,-0.06196008,-0.13481049,0.016262969,0.047585517,-0.15116599,-0.14303212,-0.1761683,-0.15315904,-0.09210835,0.0009994146,-0.3218074,-0.24229997,-0.04813151,0.014523575,-0.12867884,-0.16899088
14,-0.24339534,-0.21144184,-0.18703155,-0.16069576,-0.072370976,0.016094789,-0.29130462,-0.20173404,-0.038768083,-0.09187347,-0.07742253,-0.06222658,-0.12907384,-0.028329195,0.018313983,-0.009146813,-0.13631451,-0.16614273,-0.20634903,-0.14077398,0.0068967533,0.039469354,-0.13293651,-0.05870658,0.03221595,-0.012542097,-0.023416743,0.015015648,-0.0098042395,-0.16323546,-0.038571086,0.022614667,-0.14597234,-0.025067471,-0.19018097,-0.07514114,-0.08686148,-0.013317202,-0.05337943,-0.045754787,0.12066138,0.06328469,-0.13616377,-0.031117281,-0.19620785,-0.09579141,-0.19865556,-0.19448148,-0.33155382,-0.17161089,-0.29257295,-0.31837407,-0.19224754,-0.3240363,-0.17471541,-0.1647672,-0.36192462,-0.3673865,-0.16982317,-0.29025158,-0.32773352,-0.3500843,-0.14636979,-0.116358854,-0.42843616,-0.34315947,-0.21622051,-0.18795443,-0.28732836,-0.15367427,-0.073717676,-0.052020125,-0.0124349585,-0.004797486,-0.08017851,-0.12132679,0.037847873,0.038118597,-0.133113,-0.14580092,-0.17515302,-0.1678753,-0.097543366,-0.005303257,-0.31835437,-0.22020747,-0.06341702,0.0060747797,-0.107803755,-0.15590918
15,-0.24010439,-0.24394678,-0.17627907,-0.15570833,-0.059003755,0.018573202,-0.25942066,-0.15880267,-0.0077634067,-0.07557195,-0.08053516,-0.07028208,-0.094575174,-0.025986452,0.01580929,-0.00084564777,-0.13771558,-0.1509945,-0.20146632,-0.17027713,0.0024064817,0.035639483,-0.08693741,-0.046657618,0.051009312,0.0120041575,-0.022356385,0.013144412,-0.013524817,-0.16450311,-0.049074054,0.02704204,-0.15359266,-0.03840116,-0.15267669,-0.053960875,-0.06884563,0.00036836095,-0.049562577,-0.024050128,0.12131177,0.06527381,-0.13478306,-0.04724556,-0.20849203,-0.13777709,-0.19181497,-0.19025296,-0.33503953,-0.18664283,-0.2799766,-0.28724366,-0.20510355,-0.31649852,-0.15425237,-0.15375957,-0.36107704,-0.385015,-0.20100984,-0.3018648,-0.2739443,-0.26086137,-0.19083926,-0.14159589,-0.33519045,-0.23546481,-0.23655538,-0.2072399,-0.31616083,-0.21436843,-0.062026974,-0.055372912,-0.015809072,-0.0040700133,-0.09222005,-0.10515547,0.055538386,0.02485492,-0.11560231,-0.13780074,-0.1659586,-0.17430666,-0.09423826,-0.016248967,-0.2982146,-0.18473089,-0.07676521,-0.008279625,-0.08114288,-0.13496308
16,-0.22717558,-0.2662673,-0.15681967,-0.14163508,-0.043357834,0.024144277,-0.21942946,-0.10852067,0.02186607,-0.05634544,-0.085132994,-0.07556551,-0.05788537,-0.019221049,0.00886546,0.0046588215,-0.132461,-0.13464962,-0.18694189,-0.18956429,-0.01098222,0.031249547,-0.045255255,-0.03280495,0.060914695,0.034202512,-0.023917329,0.0133001255,-0.015411523,-0.15819167,-0.055226337,0.026489949,-0.14994591,-0.050845377,-0.11301287,-0.027565857,-0.05095495,0.0133228,-0.03958048,1.4531814e-06,0.10716509,0.06513001,-0.12497353,-0.058455538,-0.20755391,-0.16821271,-0.1767681,-0.17977656,-0.31900394,-0.1903488,-0.25589085,-0.24057528,-0.20722543,-0.2980949,-0.12601843,-0.13340159,-0.34286982,-0.38552356,-0.21558373,-0.29628283,-0.21604332,-0.16028951,-0.22317748,-0.16037749,-0.24065974,-0.12580393,-0.24097964,-0.21107797,-0.32497022,-0.26298818,-0.049991675,-0.05865654,-0.02140252,-0.0071381237,-0.09615302,-0.0884874,0.06687733,0.008449524,-0.10008443,-0.11892508,-0.1493891,-0.17142887,-0.083159216,-0.03045199,-0.26441455,-0.14072272,-0.08672727,-0.026746687,-0.05234742,-0.108479455
17,-0.20479766,-0.27312428,-0.13161017,-0.120725155,-0.027669417,0.03179433,-0.17553344,-0.057157815,0.04435332,-0.038124494,-0.08949198,-0.07795616,-0.022452757,-0.008774298,-0.0017247681,0.0072717112,-0.12074649,-0.118696384,-0.16487435,-0.19547774,-0.031288162,0.027777378,-0.013010085,-0.019019816,0.06094795,0.05087435,-0.027515724,0.014934029,-0.015364446,-0.14458394,-0.056283526,0.019875474,-0.13562177,-0.06086474,-0.07722541,9.8950426e-05,-0.034368157,0.023898175,-0.024682557,0.022469025,0.07992709,0.061224017,-0.10858725,-0.0645302,-0.19388872,-0.1828913,-0.1554611,-0.16415115,-0.28476912,-0.18180574,-0.22224385,-0.1836186,-0.19714694,-0.26899737,-0.0932583,-0.105995595,-0.30736804,-0.36553386,-0.2104927,-0.27382854,-0.16012543,-0.06231798,-0.2392214,-0.1715284,-0.15532236,-0.028792284,-0.22885571,-0.19858465,-0.310863,-0.29236537,-0.038887884,-0.06176851,-0.029538706,-0.014163448,-0.09114264,-0.07272405,0.07037494,-0.009986849,-0.08679827,-0.09063524,-0.12673658,-0.1590495,-0.06628443,-0.04576727,-0.22105575,-0.09369659,-0.0921016,-0.046660263,-0.024926122,-0.079031624
18,-0.17374842,-0.26078987,-0.10386959,-0.09596647,-0.0140057085,0.039792784,-0.13134798,-0.010680334,0.055176042,-0.024473516,-0.09106446,-0.077222764,0.009026092,0.0041209604,-0.0143757975,0.0075631216,-0.103234455,-0.1037719,-0.13797908,-0.18655601,-0.055063322,0.02618596,0.0065086475,-0.0072184396,0.051452965,0.059485566,-0.031978548,0.017258814,-0.013595881,-0.12454834,-0.052424032,0.006991024,-0.112427086,-0.0671412,-0.050312735,0.024923148,-0.019679524,0.030620877,-0.0069095227,0.039772168,0.043435823,0.052094564,-0.08816566,-0.065934174,-0.16950084,-0.1798585,-0.13035336,-0.14489347,-0.23580281,-0.16164126,-0.18158121,-0.12238065,-0.17508098,-0.23048094,-0.059526097,-0.07462763,-0.25597996,-0.32344806,-0.18529716,-0.23655564,-0.11069378,0.020078722,-0.23628955,-0.17418988,-0.08667907,0.04371967,-0.20137767,-0.17091553,-0.27371657,-0.29777828,-0.029485723,-0.06436696,-0.039971985,-0.024501141,-0.07768716,-0.05840836,0.065722354,-0.028976435,-0.07484329,-0.055690277,-0.09962264,-0.1378995,-0.04632004,-0.059618153,-0.1726957,-0.049029388,-0.092121005,-0.06487472,-0.0017280489,-0.04914653
19,-0.13539,-0.22777164,-0.0767634,-0.07073931,-0.0039893338,0.045882653,-0.08951655,0.025967326,0.051785197,-0.018024512,-0.08697347,-0.07312363,0.03491623,0.01784366,-0.026926171,0.006536257,-0.08094609,-0.08950141,-0.10925698,-0.16328654,-0.07804682,0.026780514,0.012155131,0.0008189038,0.033904243,0.05840011,-0.035806093,0.01945487,-0.010560664,-0.09941032,-0.044768166,-0.011494549,-0.083159626,-0.06879216,-0.03556904,0.043326806,-0.0070086503,0.032373857,0.0111252,0.049205363,0.0030652038,0.03699301,-0.06666758,-0.0637098,-0.13765018,-0.15972613,-0.10422137,-0.12382547,-0.17726557,-0.13213858,-0.13697945,-0.06310836,-0.14305727,-0.1850401,-0.028275255,-0.042812865,-0.19143647,-0.2599155,-0.14223047,-0.18806271,-0.07014171,0.07665008,-0.21341664,-0.16781409,-0.038600553,0.08414132,-0.16158934,-0.13129747,-0.21637103,-0.2777008,-0.0220727,-0.065976,-0.051920768,-0.036870103,-0.057505336,-0.045221157,0.05376854,-0.046892215,-0.062393755,-0.017790038,-0.069856584,-0.10956892,-0.026202753,-0.06943954,-0.12378931,-0.011326547,-0.08664664,-0.07834174,0.015372987,-0.021088734
