timepoint,Precentral_L,Precentral_R,Frontal_Sup_L,Frontal_Sup_R,Frontal_Sup_Orb_L,Frontal_Sup_Orb_R,Frontal_Mid_L,Frontal_Mid_R,Frontal_Mid_Orb_L,Frontal_Mid_Orb_R,Frontal_Inf_Oper_L,Frontal_Inf_Oper_R,Frontal_Inf_Tri_L,Frontal_Inf_Tri_R,Frontal_Inf_Orb_L,Frontal_Inf_Orb_R,Rolandic_Oper_L,Rolandic_Oper_R,Supp_Motor_Area_L,Supp_Motor_Area_R,Olfactory_L,Olfactory_R,Frontal_Sup_Medial_L,Frontal_Sup_Medial_R,Frontal_Med_Orb_L,Frontal_Med_Orb_R,Rectus_L,Rectus_R,Insula_L,Insula_R,Cingulum_Ant_L,Cingulum_Ant_R,Cingulum_Mid_L,Cingulum_Mid_R,Cingulum_Post_L,Cingulum_Post_R,Hippocampus_L,Hippocampus_R,ParaHippocampal_L,ParaHippocampal_R,Amygdala_L,Amygdala_R,Calcarine_L,Calcarine_R,Cuneus_L,Cuneus_R,Lingual_L,Lingual_R,Occipital_Sup_L,Occipital_Sup_R,Occipital_Mid_L,Occipital_Mid_R,Occipital_Inf_L,Occipital_Inf_R,Fusiform_L,Fusiform_R,Postcentral_L,Postcentral_R,Parietal_Sup_L,Parietal_Sup_R,Parietal_Inf_L,Parietal_Inf_R,SupraMarginal_L,SupraMarginal_R,Angular_L,Angular_R,Precuneus_L,Precuneus_R,Paracentral_Lobule_L,Paracentral_Lobule_R,Caudate_L,Caudate_R,Putamen_L,Putamen_R,Pallidum_L,Pallidum_R,Thalamus_L,Thalamus_R,Heschl_L,Heschl_R,Temporal_Sup_L,Temporal_Sup_R,Temporal_Pole_Sup_L,Temporal_Pole_Sup_R,Temporal_Mid_L,Temporal_Mid_R,Temporal_Pole_Mid_L,Temporal_Pole_Mid_R,Temporal_Inf_L,Temporal_Inf_R
10,-0.043248873,-0.056471977,-0.09648017,-0.06372334,0.018464383,-0.19460721,-0.052994914,-0.26434872,-0.12399933,-0.13484891,-0.07188552,-0.25515214,-0.14392653,-0.03861861,-0.11213763,-0.049142737,-0.00829923,-0.08859873,-0.012236574,-0.018912658,0.04816362,0.02052928,-0.13547765,-0.109954886,-0.10371441,-0.11878158,-0.07765562,-0.04979458,0.026950603,-0.0052538402,0.03339199,0.007611696,-0.03368696,-0.046053685,-0.22758369,-0.1197858,-0.053026993,-0.0863186,-0.015434528,-0.06358468,0.051942475,-0.111666195,0.09030932,0.101920575,0.09941104,0.11182803,-0.011611667,-0.019639565,0.18139626,0.21696901,0.0106438445,0.014006457,-0.0127175525,-0.04636922,-0.016624045,-0.07414377,-0.011449561,-0.05865256,0.026546389,-0.0031418088,-0.21121101,-0.37364247,-0.12343438,-0.1583309,-0.25136137,-0.45061848,-0.1728822,-0.20446423,-0.0198215,-0.038456704,-0.10100167,-0.0919003,-0.003085535,-0.08848591,-0.085868664,0.035913642,-0.0012339421,0.033317454,-0.22738498,-0.16968705,-0.16042253,-0.18236986,-0.054800116,-0.033003025,-0.13310865,-0.09515299,-0.1407964,-0.035155322,-0.10552185,-0.097962804
11,-0.05781835,-0.0741512,-0.09545031,-0.06796195,0.022150852,-0.18256955,-0.076937266,-0.31760025,-0.12709704,-0.11956978,-0.11281207,-0.3100055,-0.16685425,-0.08716314,-0.14899373,-0.07614733,-0.01641842,-0.09662863,-0.015589678,-0.02821713,0.0774584,0.054119248,-0.11541407,-0.106073596,-0.08593848,-0.08451044,-0.056751695,-0.0054782536,0.026007568,-0.03546956,0.055388123,0.035871018,-0.037188243,-0.073992796,-0.1844665,-0.08374804,-0.06253632,-0.07803309,-0.026156107,-0.071491346,0.025202664,-0.13070981,0.114306025,0.14772286,0.15018493,0.18030724,0.015646728,0.0009032978,0.23597579,0.24568991,0.022457395,0.022470273,-0.007756471,-0.049767427,-0.007927311,-0.060936082,-0.01413648,-0.07331173,-0.0032865966,-0.0080217635,-0.25354674,-0.39485294,-0.17283781,-0.2114777,-0.27755854,-0.48404083,-0.15236288,-0.1839084,-0.016565049,-0.07425296,-0.10584588,-0.09321964,-0.012999603,-0.074504204,-0.08283571,0.029381936,0.011310031,0.031195197,-0.25375146,-0.18101035,-0.16354418,-0.17112885,-0.031287495,-0.023384688,-0.14453208,-0.112515114,-0.14462973,-0.033828266,-0.11279671,-0.11784974
12,-0.06664832,-0.089615606,-0.08568378,-0.068472326,0.023747122,-0.15311445,-0.089128815,-0.34019333,-0.11890587,-0.09514324,-0.14714064,-0.33929712,-0.17129748,-0.12911417,-0.17454517,-0.10161371,-0.023776725,-0.09687728,-0.020379918,-0.036998782,0.094792,0.08594253,-0.09067106,-0.09854985,-0.064243175,-0.04559932,-0.028322436,0.03781516,0.022368096,-0.06581656,0.075930886,0.059297085,-0.03808698,-0.09457805,-0.1274881,-0.041893207,-0.07313924,-0.06465762,-0.036100887,-0.076555006,-0.005217772,-0.15362203,0.13774744,0.19235273,0.19102436,0.24011116,0.04270624,0.023718102,0.27336773,0.25669977,0.03550392,0.03001113,-0.0055874037,-0.048113234,0.0010691006,-0.04467963,-0.020196697,-0.085700125,-0.030581955,-0.012029873,-0.27032217,-0.38282827,-0.20727114,-0.24495603,-0.28108495,-0.4740599,-0.11682067,-0.1498102,-0.016811574,-0.108931586,-0.093901716,-0.084044814,-0.02224446,-0.053908095,-0.06838292,0.019900713,0.0252468,0.026102653,-0.2601833,-0.18122478,-0.15589988,-0.14838375,-0.008088619,-0.0143122375,-0.14812095,-0.12474077,-0.13637584,-0.03192772,-0.1094169,-0.12870741
13,-0.06965398,-0.10236762,-0.06945172,-0.06530518,0.022043722,-0.10883306,-0.09037436,-0.3305555,-0.101728715,-0.0657165,-0.17351905,-0.342096,-0.15996508,-0.16207227,-0.18747288,-0.12182784,-0.030669868,-0.09225174,-0.028511379,-0.047105126,0.09659734,0.111176156,-0.06657372,-0.08663519,-0.040510897,-0.004027014,0.0053493786,0.074546605,0.013554194,-0.0965928,0.09093981,0.07438001,-0.03770415,-0.106391475,-0.060687717,0.0039429236,-0.08358218,-0.047291074,-0.0439283,-0.07747844,-0.033763293,-0.17673256,0.15715514,0.22954941,0.21812618,0.2858055,0.06658644,0.046564527,0.29010645,0.24885476,0.049459238,0.0351935,-0.0052491464,-0.04025797,0.009495532,-0.026971312,-0.029593749,-0.09562332,-0.05407509,-0.01651441,-0.26379302,-0.34175488,-0.22434422,-0.2596108,-0.25996888,-0.42087892,-0.069986075,-0.10571266,-0.018610783,-0.13739179,-0.06945559,-0.06723473,-0.030698925,-0.030926686,-0.04552033,0.006434158,0.038565494,0.01795147,-0.24428199,-0.17111182,-0.13994402,-0.118471295,0.011325242,-0.008313138,-0.14387599,-0.13077703,-0.11551123,-0.027608443,-0.096475124,-0.12917252
14,-0.06780088,-0.11188071,-0.049933083,-0.05908349,0.016341567,-0.054306477,-0.08359262,-0.29199067,-0.0793219,-0.036125023,-0.19157177,-0.3214295,-0.13810745,-0.18526188,-0.1882513,-0.13367234,-0.037682995,-0.086241364,-0.04114066,-0.06018432,0.081737496,0.12592334,-0.04793259,-0.07004833,-0.016407464,0.038231123,0.04123667,0.10023154,-0.0022408732,-0.1279167,0.09680621,0.07880785,-0.037697833,-0.10937531,0.01065151,0.05154879,-0.09220984,-0.027501987,-0.048525114,-0.07325129,-0.05556959,-0.19495636,0.1685366,0.25288686,0.22886065,0.31307045,0.08437274,0.06670196,0.2847554,0.22267033,0.06311722,0.03600832,-0.005864162,-0.02692074,0.016227914,-0.009487439,-0.04169392,-0.10301218,-0.07356958,-0.02319999,-0.24000724,-0.2801398,-0.2244418,-0.25911152,-0.21570724,-0.33109936,-0.017417634,-0.05646008,-0.019442476,-0.1553616,-0.039397568,-0.047146834,-0.03831875,-0.010112956,-0.018750055,-0.0116255805,0.049123555,0.006704326,-0.20659722,-0.15258418,-0.119089775,-0.08644648,0.024312196,-0.007140345,-0.13274765,-0.13036698,-0.08317255,-0.019297974,-0.076537386,-0.11944637
15,-0.06303594,-0.11780183,-0.030806826,-0.051011566,0.0065443106,0.004476337,-0.0733017,-0.2321704,-0.056355562,-0.011055484,-0.20182547,-0.28364685,-0.11263758,-0.19954976,-0.1790529,-0.1352731,-0.045695517,-0.08235711,-0.058490966,-0.077395625,0.051727045,0.12787312,-0.038296644,-0.04923517,0.0066455905,0.07914056,0.07586004,0.11209598,-0.025740331,-0.15956935,0.09097555,0.0717288,-0.039764393,-0.10479513,0.08047351,0.09839477,-0.097367175,-0.007221176,-0.04919807,-0.06348734,-0.067334056,-0.20275271,0.16793554,0.2568421,0.22181582,0.3191291,0.093459904,0.081111304,0.2578018,0.1800276,0.07450476,0.030252617,-0.0068285572,-0.010304882,0.019934826,0.006100483,-0.055550333,-0.10800684,-0.0899231,-0.033984527,-0.20777471,-0.20935461,-0.21064478,-0.24902713,-0.15339637,-0.21676025,0.03424146,-0.0075659277,-0.016964631,-0.16029046,-0.012002913,-0.028814282,-0.0451581,0.0042954013,0.006690049,-0.034112133,0.054996885,-0.0075594606,-0.15088265,-0.12852277,-0.09731541,-0.057404608,0.029347302,-0.011510358,-0.11663885,-0.124175526,-0.042236563,-0.0061321906,-0.053272285,-0.101297006
16,-0.05775258,-0.11969303,-0.015567469,-0.042525224,-0.006757353,0.06092235,-0.064662345,-0.16167974,-0.037509833,0.0058118184,-0.2055461,-0.2369737,-0.090741225,-0.20681879,-0.16313905,-0.1261092,-0.055400614,-0.08317218,-0.07961935,-0.09887352,0.010478094,0.11658561,-0.03925622,-0.025275324,0.02766969,0.11675611,0.1057541,0.10952345,-0.05623112,-0.19058728,0.07249553,0.05402399,-0.045090403,-0.094757244,0.14274633,0.1419084,-0.09757045,0.011725058,-0.045701765,-0.04840847,-0.06775016,-0.19500525,0.1525789,0.2381624,0.19751534,0.3035356,0.092317216,0.087309316,0.21224478,0.12457837,0.08163405,0.016506044,-0.007752755,0.0065409956,0.019624854,0.01854162,-0.0697326,-0.11054366,-0.10429443,-0.04995284,-0.17670836,-0.14132866,-0.18779363,-0.2353033,-0.08092178,-0.09296423,0.078385115,0.035822522,-0.009342052,-0.15156227,0.00482265,-0.016882835,-0.051219057,0.00930928,0.025830047,-0.059829343,0.05478644,-0.024528028,-0.08349656,-0.102052905,-0.07819686,-0.035390314,0.026314959,-0.020776892,-0.0978465,-0.11328986,0.0032023771,0.011994574,-0.030680986,-0.077583686
17,-0.054451127,-0.11729724,-0.007021296,-0.035136804,-0.022410382,0.10876829,-0.062621154,-0.09233875,-0.026786318,0.012383611,-0.20434293,-0.19014683,-0.078720845,-0.20972131,-0.14439549,-0.10729896,-0.067313,-0.09009906,-0.10261044,-0.12376518,-0.03620962,0.093670934,-0.05025355,0.00016085236,0.04598391,0.14925183,0.12791096,0.094093785,-0.09162145,-0.21950902,0.042125527,0.027987618,-0.05427596,-0.08188744,0.19206911,0.17960311,-0.09195827,0.027750207,-0.03825273,-0.028936302,-0.05763979,-0.16816403,0.121231146,0.19642848,0.1579358,0.2679149,0.08050353,0.08356349,0.15274,0.060846973,0.082639486,-0.005722775,-0.00857958,0.02022853,0.014707647,0.027000178,-0.08277775,-0.11049821,-0.11796364,-0.07140353,-0.15562387,-0.08661637,-0.16176136,-0.22327885,-0.00772877,0.024401393,0.109329246,0.06956043,0.004213891,-0.1306608,0.0048414697,-0.014813891,-0.056535456,0.0034232817,0.03476262,-0.0867404,0.04778727,-0.043647394,-0.012882547,-0.07637282,-0.06462574,-0.023042249,0.016359946,-0.03309215,-0.07886453,-0.09924047,0.048390016,0.03423071,-0.0125062615,-0.051905982
18,-0.055096556,-0.11040559,-0.006807823,-0.029986534,-0.03886285,0.14293645,-0.07076892,-0.03501024,-0.026662292,0.008657189,-0.199923,-0.1504971,-0.080712005,-0.21064089,-0.12644924,-0.08119918,-0.08129385,-0.10281696,-0.12478093,-0.15005231,-0.08158439,0.062468372,-0.06862516,0.025120063,0.06118161,0.17500377,0.14016022,0.06931802,-0.12851928,-0.24410844,0.0024143178,-0.0028419497,-0.0668614,-0.06867523,0.22446136,0.20936564,-0.08039734,0.039798707,-0.027465021,-0.006593558,-0.039693937,-0.121027924,0.07511956,0.13475242,0.10683975,0.21620308,0.05916498,0.0695293,0.08567164,-0.005582382,0.07665259,-0.03511233,-0.009278134,0.028218003,0.0054338677,0.03130727,-0.09311093,-0.10747139,-0.13161294,-0.097127385,-0.15065354,-0.052225277,-0.13795555,-0.21617061,0.056563836,0.121579036,0.12336059,0.09129723,0.023308039,-0.10070165,-0.014928499,-0.023973484,-0.060990814,-0.012825454,0.03148971,-0.11198068,0.034285203,-0.06387735,0.052000206,-0.053922232,-0.05807048,-0.020929238,0.0016693223,-0.04572341,-0.061771624,-0.0833754,0.08859729,0.058950506,-0.0014584942,-0.02777957
19,-0.060775716,-0.09908588,-0.015195452,-0.02771805,-0.05443866,0.16024205,-0.09080251,0.0021233717,-0.037730552,-0.0033905862,-0.19366743,-0.122838706,-0.097987995,-0.21135974,-0.112159155,-0.051125146,-0.09662735,-0.119527996,-0.14320116,-0.17496015,-0.118895136,0.027507933,-0.09016356,0.047659308,0.07298257,0.19274965,0.14145944,0.039976936,-0.16282941,-0.26197207,-0.042730767,-0.034356214,-0.081539094,-0.057108555,0.23788913,0.22962637,-0.063586876,0.04746145,-0.014222224,0.016727766,-0.017850507,-0.055285927,0.017824357,0.05942805,0.049105465,0.15391229,0.030775884,0.04629809,0.018037079,-0.069052026,0.063755356,-0.06882085,-0.010027534,0.028937377,-0.007157854,0.031875424,-0.099404655,-0.100982666,-0.14520153,-0.12469804,-0.16420734,-0.04049596,-0.12049513,-0.21475217,0.103851445,0.18911165,0.119278885,0.100784235,0.046352327,-0.06598525,-0.05371884,-0.043439835,-0.06441858,-0.03712585,0.016155547,-0.1323822,0.01544586,-0.08379714,0.10284025,-0.03621995,-0.05852487,-0.027721858,-0.0149358865,-0.055496044,-0.04800228,-0.066825666,0.11990146,0.08394822,0.0012336518,-0.008157604
