timepoint,Precentral_L,Precentral_R,Frontal_Sup_L,Frontal_Sup_R,Frontal_Sup_Orb_L,Frontal_Sup_Orb_R,Frontal_Mid_L,Frontal_Mid_R,Frontal_Mid_Orb_L,Frontal_Mid_Orb_R,Frontal_Inf_Oper_L,Frontal_Inf_Oper_R,Frontal_Inf_Tri_L,Frontal_Inf_Tri_R,Frontal_Inf_Orb_L,Frontal_Inf_Orb_R,Rolandic_Oper_L,Rolandic_Oper_R,Supp_Motor_Area_L,Supp_Motor_Area_R,Olfactory_L,Olfactory_R,Frontal_Sup_Medial_L,Frontal_Sup_Medial_R,Frontal_Med_Orb_L,Frontal_Med_Orb_R,Rectus_L,Rectus_R,Insula_L,Insula_R,Cingulum_Ant_L,Cingulum_Ant_R,Cingulum_Mid_L,Cingulum_Mid_R,Cingulum_Post_L,Cingulum_Post_R,Hippocampus_L,Hippocampus_R,ParaHippocampal_L,ParaHippocampal_R,Amygdala_L,Amygdala_R,Calcarine_L,Calcarine_R,Cuneus_L,Cuneus_R,Lingual_L,Lingual_R,Occipital_Sup_L,Occipital_Sup_R,Occipital_Mid_L,Occipital_Mid_R,Occipital_Inf_L,Occipital_Inf_R,Fusiform_L,Fusiform_R,Postcentral_L,Postcentral_R,Parietal_Sup_L,Parietal_Sup_R,Parietal_Inf_L,Parietal_Inf_R,SupraMarginal_L,SupraMarginal_R,Angular_L,Angular_R,Precuneus_L,Precuneus_R,Paracentral_Lobule_L,Paracentral_Lobule_R,Caudate_L,Caudate_R,Putamen_L,Putamen_R,Pallidum_L,Pallidum_R,Thalamus_L,Thalamus_R,Heschl_L,Heschl_R,Temporal_Sup_L,Temporal_Sup_R,Temporal_Pole_Sup_L,Temporal_Pole_Sup_R,Temporal_Mid_L,Temporal_Mid_R,Temporal_Pole_Mid_L,Temporal_Pole_Mid_R,Temporal_Inf_L,Temporal_Inf_R
10,-0.20113046,-0.18364738,0.014899839,-0.14063019,-0.04119658,-0.104818456,-0.14654876,-0.24615954,-0.04411387,-0.051028255,-0.2668437,-0.453181,-0.19566923,-0.16166793,-0.0054251193,-0.066877455,-0.15990819,-0.1939247,-0.10335107,-0.08306528,-0.065792985,-0.09339655,0.057285123,-0.028457047,0.18009336,0.054748498,0.019433046,0.039839715,-0.046484683,-0.14438404,0.19884892,0.08324853,-0.06824065,-0.081211746,0.3339604,0.06407227,0.117621616,-0.0011066945,0.048103567,-0.037651494,0.003823371,0.20850416,-0.03178318,-0.06593532,-0.23846799,-0.25787094,-0.16120821,-0.1228842,-0.32850116,-0.18996601,-0.13245763,-0.056961056,-0.043539748,-0.0588997,-0.15414762,-0.18617794,-0.26924962,-0.17144315,-0.35878173,-0.4386891,-0.42781773,-0.3890604,-0.3576342,-0.44377926,0.13252659,-0.017354203,-0.18960054,-0.16147737,-0.07241228,-0.21651815,0.06966724,0.09203309,0.287395,-0.04792072,-0.0661886,0.08615656,-0.04263856,0.10311968,-0.11707893,-0.2674192,-0.22642092,-0.17090766,0.014556626,0.09098161,0.04868491,-0.0154926395,0.10743662,0.07197593,-0.020777157,-0.18414575
11,-0.19686018,-0.1336878,0.017874386,-0.1298656,-0.043539856,-0.1045071,-0.13943712,-0.23738785,-0.06432013,-0.040484972,-0.24412432,-0.4626619,-0.21306454,-0.17913087,-0.017560171,-0.046996716,-0.14113514,-0.15547982,-0.07936629,-0.062379003,-0.053561922,-0.054065626,0.03630766,-0.03677206,0.17462364,0.06260788,0.03334493,0.05675074,-0.026329577,-0.106862456,0.21421136,0.07548481,-0.06564213,-0.071460046,0.306741,0.049917556,0.11974663,0.016546775,0.054589964,0.0063333362,0.031546902,0.21118401,-0.021975515,-0.10259603,-0.18170525,-0.21720234,-0.14507678,-0.10138144,-0.2762991,-0.18073925,-0.13484469,-0.05208993,-0.049512796,-0.05791773,-0.14836062,-0.18230349,-0.21464182,-0.111936785,-0.31858164,-0.37766165,-0.43859968,-0.38224685,-0.35684335,-0.43711397,0.09895132,-0.0150476135,-0.20401827,-0.16573569,-0.05600605,-0.15895374,0.081015274,0.11639802,0.2607735,-0.09033969,-0.04217492,0.10649674,-0.022406926,0.11538695,-0.081913956,-0.27409926,-0.20667957,-0.14412291,0.055335492,0.14161277,0.05513026,0.008810853,0.1269623,0.102882616,-0.02917318,-0.16783544
12,-0.1771684,-0.07435785,0.012992705,-0.11128488,-0.04856687,-0.09245256,-0.12298313,-0.20852894,-0.08770891,-0.02793553,-0.19893605,-0.43699858,-0.21664613,-0.18325704,-0.03944084,-0.026424725,-0.105755396,-0.09504312,-0.052505095,-0.036164988,-0.036253974,-0.002536645,-0.0032121083,-0.048572768,0.14286393,0.05978232,0.043844663,0.07494742,-0.000641197,-0.058631673,0.20957758,0.06454708,-0.055212975,-0.053051636,0.24575666,0.031714868,0.11287708,0.029286262,0.05349327,0.050090753,0.060735784,0.20609418,-0.013757535,-0.13347527,-0.11585794,-0.1644313,-0.11870672,-0.074727535,-0.20144948,-0.1616977,-0.12911673,-0.047134154,-0.05657759,-0.049022224,-0.13612226,-0.16474536,-0.14404719,-0.04605131,-0.25458604,-0.2996956,-0.41510436,-0.35287505,-0.32168704,-0.39385718,0.04919191,-0.021533353,-0.20339014,-0.16015708,-0.037740488,-0.087848864,0.0910157,0.1299881,0.21538411,-0.12432137,-0.010487337,0.12053353,0.0032282025,0.11421389,-0.043590482,-0.24521916,-0.16775379,-0.107331134,0.087765515,0.17913328,0.04674812,0.022336906,0.12705185,0.11896831,-0.044131324,-0.14562859
13,-0.1444411,-0.013245872,-0.00041226164,-0.08852811,-0.05649245,-0.07095053,-0.09899156,-0.16325279,-0.112208724,-0.017133936,-0.13527507,-0.37760574,-0.20446807,-0.17157736,-0.06916892,-0.00826941,-0.056469616,-0.017256638,-0.026246926,-0.0081264,-0.017033529,0.055042148,-0.05942772,-0.06287843,0.08518538,0.045334484,0.049882017,0.09156618,0.029609809,-0.0037271008,0.18451418,0.051996328,-0.037459254,-0.026949786,0.15871294,0.012563623,0.0982833,0.03497852,0.044185888,0.089052014,0.08541972,0.19295794,-0.0035481933,-0.15007718,-0.047096167,-0.10186462,-0.082664244,-0.044549495,-0.11037398,-0.13325754,-0.11428627,-0.04322983,-0.06300892,-0.0321255,-0.1180918,-0.13499707,-0.06656564,0.01642718,-0.17432168,-0.21359695,-0.36058566,-0.3041564,-0.25298998,-0.31636068,-0.0129507035,-0.038223118,-0.1885938,-0.14617994,-0.021858467,-0.011976803,0.09860628,0.12940599,0.15621412,-0.14542612,0.024830945,0.12633291,0.031651534,0.10063415,-0.0062593133,-0.1823231,-0.1139798,-0.06609773,0.10765277,0.19827488,0.022985647,0.021947172,0.10774582,0.1167507,-0.06518554,-0.121562876
14,-0.10248472,0.042150293,-0.021174056,-0.06515421,-0.0664693,-0.043644834,-0.069743454,-0.10709517,-0.13456455,-0.011464091,-0.059677023,-0.28984198,-0.17617321,-0.1434788,-0.10273195,0.0050792294,0.0014633419,0.07006294,-0.0036063446,0.017834391,0.0008155733,0.110966064,-0.12663625,-0.077584326,0.0064643994,0.020406563,0.05117646,0.10336101,0.06256155,0.052579097,0.14146961,0.03941656,-0.014017689,0.0045649246,0.057223223,-0.004508656,0.07802939,0.0328294,0.027556071,0.11916595,0.100016005,0.17122269,0.011264589,-0.14637096,0.017892629,-0.03312855,-0.038991183,-0.013100766,-0.012032039,-0.09673554,-0.090521544,-0.041051503,-0.067226164,-0.008897301,-0.09537306,-0.096055105,0.008389682,0.066948675,-0.086995475,-0.12792738,-0.28151044,-0.24101333,-0.1563138,-0.21180354,-0.08110097,-0.06385021,-0.16202906,-0.12594803,-0.011956301,0.059296116,0.10274277,0.112755746,0.08903567,-0.1515435,0.058922756,0.12266651,0.059504103,0.077459835,0.026139569,-0.092532314,-0.05175748,-0.026152078,0.11281668,0.19618596,-0.013887461,0.0073108827,0.07242451,0.0956492,-0.09014912,-0.0989701
15,-0.055929724,0.08553564,-0.046297435,-0.044067893,-0.07672098,-0.014890986,-0.03773299,-0.046620235,-0.1508333,-0.013355072,0.019591827,-0.18238215,-0.13318348,-0.100552775,-0.13466083,0.012238371,0.06108404,0.15697172,0.013358774,0.038217485,0.014562176,0.15731655,-0.19595733,-0.08979299,-0.08442347,-0.011778637,0.048301436,0.10741681,0.095582366,0.10424495,0.08553832,0.028188419,0.0125957485,0.038168285,-0.04454248,-0.016943455,0.054684334,0.023445962,0.0060684807,0.137454,0.10056597,0.14034624,0.03164775,-0.119964436,0.072987564,0.037143484,0.008873707,0.017072378,0.0833267,-0.054257747,-0.059150416,-0.040531695,-0.0680047,0.017511671,-0.069321066,-0.05189305,0.07253452,0.099576265,-0.0020371217,-0.049744852,-0.1866504,-0.16934443,-0.041390337,-0.091237865,-0.14695229,-0.094393484,-0.12704673,-0.10184967,-0.010241904,0.11743515,0.10240206,0.07997951,0.019780157,-0.1430377,0.08684829,0.10909726,0.083110884,0.0486821,0.05036412,0.012508784,0.011379536,0.007503409,0.10342677,0.17307302,-0.058963586,-0.018916266,0.027325569,0.058214497,-0.11536823,-0.07996933
16,-0.009617609,0.11269462,-0.071431264,-0.026990136,-0.08500742,0.011015761,-0.0053552636,0.011651484,-0.1572817,-0.023773385,0.09357483,-0.06577989,-0.07874901,-0.046475984,-0.15894258,0.013068811,0.114820085,0.2328414,0.023746226,0.050433725,0.022501787,0.1871986,-0.2566887,-0.096250124,-0.17582436,-0.046337448,0.042436052,0.101894476,0.12554118,0.1453211,0.023789158,0.019296132,0.03924413,0.069977395,-0.132086,-0.022899691,0.031086333,0.008722274,-0.016621403,0.14248298,0.08570827,0.10036694,0.056619383,-0.07259366,0.11335455,0.10372735,0.0565002,0.043403234,0.16558228,-0.008559484,-0.022433994,-0.04070146,-0.06443288,0.04335943,-0.04138637,-0.006937101,0.11982043,0.111711554,0.0721039,0.016141845,-0.085992694,-0.09509409,0.07909302,0.03195447,-0.2015817,-0.123432584,-0.08755574,-0.076230265,-0.017198114,0.15589792,0.09685965,0.033196073,-0.046113547,-0.122450925,0.104265325,0.086313546,0.099094994,0.018857181,0.06414732,0.11861498,0.067837566,0.031308662,0.08188819,0.13210316,-0.10546293,-0.05145475,-0.01951153,0.009743284,-0.13630146,-0.065160945
17,0.032155894,0.1220749,-0.09142981,-0.014282249,-0.08903321,0.030555353,0.0253608,0.06212328,-0.15109552,-0.042150293,0.15397419,0.048814416,-0.017569676,0.013337563,-0.17012699,0.008557107,0.15592666,0.28812113,0.027947672,0.0532389,0.024438374,0.19615747,-0.2979813,-0.09397751,-0.2549397,-0.07734993,0.035286803,0.08647918,0.14925696,0.17071562,-0.035689116,0.013254042,0.062786184,0.096238144,-0.19240367,-0.02120658,0.010011575,-0.008435933,-0.03613549,0.13459192,0.057108,0.052259367,0.08341873,-0.009722646,0.13641554,0.16151129,0.0990369,0.063825265,0.22635126,0.03741565,0.01687875,-0.0396841,-0.05591916,0.06499484,-0.012835018,0.034634702,0.14734824,0.10449527,0.12925221,0.06762846,0.010619504,-0.023604348,0.19139497,0.14410065,-0.23659779,-0.14335676,-0.047176618,-0.0508846,-0.031411894,0.17105484,0.085730545,-0.023406222,-0.10404417,-0.093825124,0.108272605,0.056203805,0.10488208,-0.00763704,0.0666169,0.21135426,0.11124029,0.04371853,0.052448682,0.07917827,-0.14567058,-0.083257854,-0.05954202,-0.042401828,-0.14832874,-0.053713202
18,0.066002436,0.11480516,-0.101453125,-0.0050766384,-0.08702688,0.04147745,0.05275334,0.100863375,-0.13125417,-0.06630995,0.19410807,0.15120713,0.044568133,0.07238277,-0.16444166,0.0006679828,0.17951936,0.31574884,0.027319837,0.046814684,0.021552866,0.18284905,-0.3109031,-0.08085359,-0.30992305,-0.09890666,0.02860792,0.06262985,0.16390097,0.1770036,-0.085080415,0.009987742,0.08037987,0.113859266,-0.21612707,-0.011584782,-0.0061663403,-0.024713213,-0.048256833,0.115817815,0.019427633,-0.0016519524,0.1080063,0.06024722,0.14188957,0.2060422,0.13187504,0.07694256,0.2600688,0.080662295,0.05584481,-0.035077736,-0.042244427,0.079717666,0.01519871,0.06935134,0.15538971,0.082168125,0.16598275,0.1051202,0.0944556,0.04111417,0.2824912,0.23311502,-0.24571447,-0.14652689,-0.009070408,-0.027047774,-0.049936328,0.16266572,0.06903027,-0.08397651,-0.15058964,-0.06177302,0.09776506,0.02180898,0.09922312,-0.027336998,0.05832348,0.2783968,0.13718747,0.045156203,0.020356541,0.021861913,-0.17238,-0.10681185,-0.08518799,-0.09006365,-0.14767413,-0.043713696
19,0.08990999,0.09446379,-0.097719274,0.00237987,-0.07811528,0.043107037,0.07564935,0.12593608,-0.09888017,-0.093004525,0.209954,0.23335208,0.10152484,0.12388937,-0.14054976,-0.008157013,0.18359523,0.31253234,0.024019795,0.032825924,0.016232818,0.14944068,-0.29005584,-0.056204967,-0.33172217,-0.10603019,0.023957303,0.033451643,0.16745055,0.16302168,-0.11798967,0.00891106,0.09008598,0.12097834,-0.19890608,0.0055840667,-0.015696604,-0.036844805,-0.049634717,0.08966036,-0.020519482,-0.057601266,0.12599316,0.12753661,0.13212757,0.23427948,0.15146677,0.08241561,0.2650105,0.11849256,0.091765426,-0.024393104,-0.02349831,0.086242825,0.041933473,0.09489994,0.14729571,0.05137995,0.18200171,0.13098893,0.15892605,0.09646095,0.34216744,0.29037857,-0.22577718,-0.12710872,0.024645114,-0.005226896,-0.068663046,0.13393672,0.047177184,-0.14165485,-0.18360853,-0.030581793,0.073823914,-0.0130380355,0.08237636,-0.03809314,0.041273512,0.31152412,0.14408569,0.037956346,-0.008945962,-0.031572692,-0.18001468,-0.11552258,-0.09111966,-0.12554823,-0.13223752,-0.032765806
