timepoint,Precentral_L,Precentral_R,Frontal_Sup_L,Frontal_Sup_R,Frontal_Sup_Orb_L,Frontal_Sup_Orb_R,Frontal_Mid_L,Frontal_Mid_R,Frontal_Mid_Orb_L,Frontal_Mid_Orb_R,Frontal_Inf_Oper_L,Frontal_Inf_Oper_R,Frontal_Inf_Tri_L,Frontal_Inf_Tri_R,Frontal_Inf_Orb_L,Frontal_Inf_Orb_R,Rolandic_Oper_L,Rolandic_Oper_R,Supp_Motor_Area_L,Supp_Motor_Area_R,Olfactory_L,Olfactory_R,Frontal_Sup_Medial_L,Frontal_Sup_Medial_R,Frontal_Med_Orb_L,Frontal_Med_Orb_R,Rectus_L,Rectus_R,Insula_L,Insula_R,Cingulum_Ant_L,Cingulum_Ant_R,Cingulum_Mid_L,Cingulum_Mid_R,Cingulum_Post_L,Cingulum_Post_R,Hippocampus_L,Hippocampus_R,ParaHippocampal_L,ParaHippocampal_R,Amygdala_L,Amygdala_R,Calcarine_L,Calcarine_R,Cuneus_L,Cuneus_R,Lingual_L,Lingual_R,Occipital_Sup_L,Occipital_Sup_R,Occipital_Mid_L,Occipital_Mid_R,Occipital_Inf_L,Occipital_Inf_R,Fusiform_L,Fusiform_R,Postcentral_L,Postcentral_R,Parietal_Sup_L,Parietal_Sup_R,Parietal_Inf_L,Parietal_Inf_R,SupraMarginal_L,SupraMarginal_R,Angular_L,Angular_R,Precuneus_L,Precuneus_R,Paracentral_Lobule_L,Paracentral_Lobule_R,Caudate_L,Caudate_R,Putamen_L,Putamen_R,Pallidum_L,Pallidum_R,Thalamus_L,Thalamus_R,Heschl_L,Heschl_R,Temporal_Sup_L,Temporal_Sup_R,Temporal_Pole_Sup_L,Temporal_Pole_Sup_R,Temporal_Mid_L,Temporal_Mid_R,Temporal_Pole_Mid_L,Temporal_Pole_Mid_R,Temporal_Inf_L,Temporal_Inf_R
10,0.14485492,-0.016951364,0.20746042,0.03616731,0.09082366,0.069666974,0.24784131,0.115570314,0.06441749,0.037884768,0.11270454,-0.04698951,0.22101153,0.0022912729,0.1749731,0.07419033,-0.013748616,-0.02628943,0.05945405,0.024310024,0.021275721,0.11133029,0.12515016,0.10708629,0.054294806,0.1210458,0.049058992,0.030066296,0.01584065,-0.00043064053,0.16197172,0.08851272,0.16338564,0.10023993,0.09037506,0.19326158,-0.037987582,0.011578459,0.059388693,0.04424091,-0.1695669,-0.15291965,0.19044575,0.16647084,0.26470965,0.20107289,0.059455864,0.13708721,0.15303552,0.25150666,0.2776177,0.27711967,0.13578208,0.10703135,0.1874213,0.1187075,0.021751624,0.056352727,0.3074945,0.26488927,0.35370144,0.30513164,0.32151914,0.11431877,0.6752063,0.38998094,0.25686276,0.19616099,0.016449666,0.032339994,0.12794612,0.117693976,-0.023161119,0.010964669,-0.13482688,0.04046717,0.016999658,0.024436273,-0.04985874,-0.0034245634,0.014553667,-0.058848817,0.058135185,0.10054218,0.18463933,0.14746414,0.22625504,0.10745853,0.13388187,0.10552695
11,0.13509811,-0.024433764,0.22503635,0.07763976,0.107242,0.059752237,0.28089148,0.12042997,0.07559889,0.012049778,0.1056027,-0.054211143,0.22837651,-0.033857163,0.17114942,0.08906937,-0.022469612,-0.04972271,0.06844826,0.018073691,0.052080467,0.1270584,0.12864643,0.13122086,0.07342005,0.12740014,0.04802958,0.03690923,-0.003250394,-0.01897801,0.14588459,0.08005702,0.15776466,0.10077685,0.11878349,0.18583876,-0.06224215,0.007847201,0.053402185,0.03197476,-0.19165473,-0.17397715,0.16787411,0.17605181,0.2701013,0.22998396,0.053747173,0.14849998,0.19726263,0.29421002,0.32269278,0.3351581,0.1973601,0.21657711,0.19497776,0.15232462,0.012178273,0.06282141,0.3375667,0.32687464,0.33229417,0.26821077,0.2990498,0.08013305,0.6201442,0.32607287,0.27289084,0.19839649,0.0113020195,0.037028264,0.11019449,0.091118984,-0.053323533,-0.030112337,-0.14612725,0.014262172,0.024127657,-0.007155456,-0.04348219,-0.060154133,-0.009159585,-0.08028219,0.05845616,0.07867762,0.17854153,0.12934825,0.24298224,0.07287148,0.14573409,0.11055955
12,0.10610056,-0.040296104,0.22473429,0.11387451,0.11703323,0.04767099,0.29390007,0.11457899,0.08088429,-0.014860532,0.08801069,-0.052930895,0.21563035,-0.064318895,0.15473069,0.098486535,-0.03470273,-0.0762546,0.06548532,0.009379627,0.072015345,0.13151464,0.11807848,0.14528397,0.08538313,0.119855635,0.04116743,0.042918578,-0.023580994,-0.040752903,0.11223285,0.06329472,0.13726124,0.08920475,0.14050266,0.15638293,-0.086809896,-0.0018799935,0.045376517,0.015799224,-0.20004794,-0.18378632,0.130167,0.17255844,0.24887799,0.23612918,0.044336144,0.14596558,0.22321923,0.3120293,0.34566188,0.36871827,0.24417198,0.31884357,0.18278469,0.1730989,-0.009549928,0.051430795,0.33548707,0.35948354,0.28517824,0.21198952,0.2538723,0.051667944,0.5098806,0.22836427,0.2636238,0.18066928,-0.010966911,0.029230854,0.08143347,0.056293223,-0.083251804,-0.075773425,-0.14535394,-0.016334796,0.027883304,-0.045782972,-0.03180415,-0.1217087,-0.04256434,-0.101254605,0.054252293,0.04782733,0.158168,0.0989389,0.24073048,0.028042797,0.14737819,0.10673501
13,0.060866762,-0.063772835,0.2069788,0.14095376,0.11955399,0.035975132,0.2849341,0.097820975,0.07881627,-0.03963383,0.061960164,-0.04368091,0.1847107,-0.085634366,0.1285048,0.10254663,-0.04922397,-0.103480846,0.050755747,3.51962e-05,0.07883628,0.12455212,0.09462181,0.14827184,0.089884356,0.10014988,0.028385082,0.048292957,-0.042442832,-0.062457774,0.06470966,0.041093025,0.10259137,0.06595655,0.15108684,0.10666952,-0.110009395,-0.01736123,0.03580356,-0.0022545923,-0.1923028,-0.18136258,0.0814658,0.15668167,0.2019261,0.21810648,0.033044133,0.13102564,0.22758362,0.30343318,0.3447344,0.37469146,0.27205554,0.4052804,0.15251754,0.17908151,-0.041554738,0.022232369,0.29962575,0.35803026,0.21504961,0.13863076,0.192114,0.02997665,0.35370246,0.10312806,0.22728117,0.14274812,-0.047997717,0.009241638,0.043565117,0.016141227,-0.11031242,-0.1215804,-0.13306952,-0.047869828,0.026844716,-0.08742582,-0.018402932,-0.18129188,-0.082916066,-0.12130455,0.046099726,0.012020921,0.12548235,0.05823606,0.21986504,-0.02180418,0.13859372,0.09422364
14,0.005012915,-0.09232044,0.17427403,0.15631378,0.1150381,0.026861155,0.25460693,0.07117342,0.06890082,-0.059563074,0.03084408,-0.028169347,0.13990115,-0.09553583,0.09627156,0.1019247,-0.063904785,-0.12834363,0.026588177,-0.007850767,0.07240292,0.10776426,0.06154989,0.14059849,0.08770496,0.071718276,0.010449681,0.05304763,-0.057105627,-0.08041171,0.008979246,0.017061092,0.056281004,0.0331296,0.1474047,0.04117855,-0.13002478,-0.037381887,0.024885453,-0.019902,-0.16838251,-0.16754922,0.027168624,0.13075817,0.1336195,0.177975,0.021792648,0.10698128,0.20992659,0.27044135,0.32070747,0.35294646,0.27909863,0.46852672,0.10809723,0.17010261,-0.07956389,-0.02132795,0.23282526,0.32238606,0.1268785,0.051709596,0.121963866,0.014268419,0.16631486,-0.040553123,0.16546577,0.087001,-0.09425249,-0.020265866,-0.0004138352,-0.026040565,-0.132125,-0.16281544,-0.111186996,-0.076549165,0.020362241,-0.12704235,-0.0067506465,-0.23152003,-0.1255668,-0.13978638,0.035245042,-0.023968961,0.08405491,0.010383945,0.18294044,-0.07049633,0.1202068,0.074258074
15,-0.05429082,-0.1220689,0.13077,0.15887676,0.104481466,0.021797355,0.20596027,0.036620084,0.051751014,-0.072810225,-0.0010978191,-0.009099761,0.08731115,-0.09312705,0.06252585,0.09800732,-0.076015465,-0.14749712,-0.0030311476,-0.012323378,0.054731723,0.08428555,0.023840766,0.1239743,0.08067402,0.03918579,-0.010950342,0.05693258,-0.06518682,-0.09112627,-0.04800459,-0.0050331475,0.0024318802,-0.005734501,0.12819801,-0.03345514,-0.14496955,-0.059736546,0.012670956,-0.034856334,-0.13060735,-0.1445217,-0.026535708,0.09853556,0.05134535,0.12091395,0.012440434,0.07847137,0.17267466,0.21816352,0.27679324,0.3064302,0.26589224,0.5035365,0.05524942,0.14785497,-0.11775993,-0.07308509,0.14204144,0.25669348,0.027382273,-0.044145454,0.052433692,0.0021419793,-0.033772673,-0.19174045,0.08313543,0.018179683,-0.14195192,-0.054624833,-0.04655433,-0.06686418,-0.14673777,-0.19497097,-0.08273953,-0.09876138,0.008719477,-0.15932356,0.0006310617,-0.26530853,-0.16442108,-0.1557064,0.023618426,-0.05517228,0.03866098,-0.040588386,0.13452668,-0.11150379,0.09407899,0.048904672
16,-0.109360725,-0.14852202,0.081653066,0.14907569,0.08949896,0.021428352,0.14405751,-0.0030485,0.029013544,-0.07855058,-0.02964978,0.010130701,0.033782754,-0.079174265,0.03169958,0.09261588,-0.08293716,-0.1581543,-0.033330124,-0.012089301,0.029708829,0.058305297,-0.012670633,0.10113794,0.07123723,0.00763726,-0.033384103,0.05945255,-0.06516384,-0.0921011,-0.099065915,-0.021906951,-0.053846873,-0.046261873,0.09428954,-0.10923707,-0.15318233,-0.08159311,-0.00079751445,-0.04526252,-0.083234064,-0.115436725,-0.07375385,0.06439467,-0.0355293,0.054430977,0.006232261,0.05047671,0.12070353,0.1538604,0.21802512,0.24045247,0.23519479,0.5080757,0.00039963244,0.1154201,-0.14974444,-0.12524375,0.03729317,0.16869785,-0.07566538,-0.14341573,-0.008186994,-0.0097421,-0.22651096,-0.3387445,-0.011997265,-0.057190146,-0.1824333,-0.08795619,-0.090533696,-0.103295915,-0.15280487,-0.21431275,-0.05133031,-0.111581646,-0.0069015347,-0.17947806,0.0023433098,-0.2774504,-0.19304371,-0.16780677,0.013416539,-0.07729688,-0.005470488,-0.090232015,0.0805298,-0.13901357,0.06283305,0.020797767
17,-0.15340862,-0.16736932,0.032407574,0.12855268,0.07206019,0.02549274,0.0752751,-0.04478208,0.0031880534,-0.077086255,-0.051437385,0.025745027,-0.01408141,-0.05603705,0.0077245496,0.087680794,-0.08268871,-0.15859266,-0.05961884,-0.0068853856,0.0024414973,0.034290776,-0.042143367,0.07527106,0.062094077,-0.01824453,-0.053951256,0.0599121,-0.056690775,-0.082392335,-0.13781387,-0.03136704,-0.10714983,-0.08392914,0.048514,-0.17786813,-0.15328193,-0.09972039,-0.01529293,-0.049940784,-0.031769868,-0.08354328,-0.10951679,0.032727733,-0.11695182,-0.012820296,0.0036945844,0.027593799,0.06052495,0.08575008,0.15044047,0.16193579,0.19144501,0.48307052,-0.050217118,0.07683112,-0.16972393,-0.16981694,-0.06979999,0.06840382,-0.1744179,-0.24054028,-0.05370277,-0.025264753,-0.39271423,-0.47063348,-0.11049043,-0.1316691,-0.20773305,-0.11425537,-0.1280943,-0.13297783,-0.14973186,-0.21831805,-0.020697545,-0.113219984,-0.024582444,-0.18396549,-0.0016269493,-0.2654237,-0.20560601,-0.17470153,0.0068453383,-0.08722201,-0.043353666,-0.13423987,0.027590383,-0.14861889,0.029605284,-0.0073108925
18,-0.18158016,-0.17536458,-0.011994818,0.099760465,0.054189786,0.032967567,0.0064217383,-0.08556753,-0.022741865,-0.0696662,-0.06454296,0.03418509,-0.05094804,-0.027333867,-0.0065467567,0.08507834,-0.07446366,-0.14865027,-0.078261666,0.0023124018,-0.021447152,0.016264373,-0.059768323,0.049566258,0.055681236,-0.03482116,-0.069660716,0.057573535,-0.040744357,-0.06285722,-0.15956572,-0.0326226,-0.15252493,-0.11474581,-0.004658707,-0.23196071,-0.14447571,-0.11102437,-0.030275924,-0.04858801,0.018082352,-0.051692236,-0.13054419,0.0071451915,-0.18372978,-0.07242507,0.0044501633,0.013169615,-0.0007252009,0.021629144,0.08022504,0.07836219,0.14002474,0.43244982,-0.09150011,0.036390435,-0.17371815,-0.20013386,-0.16773778,-0.033563994,-0.26170683,-0.33013412,-0.080928735,-0.047794174,-0.5165395,-0.578153,-0.20242374,-0.1979341,-0.21200146,-0.128485,-0.15559185,-0.15439273,-0.13762546,-0.20593373,0.0059190937,-0.10330124,-0.042007282,-0.17118847,-0.010133198,-0.23010886,-0.198061,-0.17494571,0.005661016,-0.083489075,-0.07097465,-0.16889201,-0.01790782,-0.13796027,-0.002347615,-0.03293734
19,-0.19164334,-0.17080273,-0.047692798,0.0655414,0.03767022,0.042256657,-0.05615141,-0.1227877,-0.04574541,-0.05825559,-0.06888158,0.03259532,-0.073471524,0.002502415,-0.009653385,0.08614862,-0.058892034,-0.12981915,-0.087247424,0.013393046,-0.03675232,0.0069772312,-0.06253758,0.026668416,0.05378218,-0.040098377,-0.077870086,0.051835462,-0.019585643,-0.036176782,-0.16204052,-0.026435608,-0.18612805,-0.13582881,-0.059738893,-0.2659258,-0.12661657,-0.112930596,-0.044836394,-0.041839883,0.061320536,-0.021734925,-0.13566989,-0.01013832,-0.22878279,-0.11750648,0.007310318,0.008720439,-0.05629436,-0.032306056,0.01287541,-0.0031620765,0.08643216,0.36248043,-0.120161556,-0.0019043175,-0.16017926,-0.2119177,-0.24669565,-0.127389,-0.33179897,-0.40760842,-0.09018646,-0.079659835,-0.5872866,-0.65464604,-0.27868158,-0.24969435,-0.19250345,-0.12745978,-0.17045118,-0.16700162,-0.11731555,-0.1777123,0.02623228,-0.0829935,-0.056818444,-0.14175309,-0.02119054,-0.17580308,-0.16886741,-0.16725054,0.010811682,-0.06647151,-0.08583138,-0.19144028,-0.050634068,-0.10713491,-0.030021394,-0.054158956
